drug_id,Name,Synonyms,Targets,Target pathway,PubCHEM,Sample Size,Count
"1624","I-BET-762","GSK525762A","BRD2, BRD3, BRD4","Chromatin other","46943432","GDSC2","727","SANGER","565"
"1928","I-BRD9","GSK602, GSK 602, GSK-602","BRD9","Chromatin other","91668541","GDSC2","752","SANGER","565"
"1428","IAP_5620","SN1043546339","IAP","Other","","GDSC1","922","SANGER","565"
"1428","IAP_5620","SN1043546339","IAP","Other","","GDSC2","725","SANGER","565"
"1429","IAP_7638","SN1043547481","IAP","Other","","GDSC1","921","SANGER","565"
"236","IC-87114","","PI3Kdelta","PI3K/MTOR signaling","","GDSC1","919","MGH","565"
"1266","ICL1100013","","N-myristoyltransferase 1/2","Other","","GDSC1","912","SANGER","565"
"1738","IGF1R_3801","SN1051640224, IGF1R_3801","IGFR1","IGF1R signaling","","GDSC2","727","SANGER","565"
"1430","IGFR_3801","SN1056768819","IGFR1","IGF1R signaling","","GDSC1","928","SANGER","565"
"442","IMD-0354","","IKKb","Other, kinases","","GDSC1","918","MGH","565"
"1230","IOX2","IOX-2, IOX 2, AK176060","EGLN1","Other","54685215","GDSC1","926","SANGER","565"
"176","IPA-3","IPA 3","PAK1","Cytoskeleton","521106","GDSC1","876","MGH","565"
"1716","IRAK4_4710","SN1050852374, IRAK4_4710","IRAK4","Other, kinases","","GDSC2","728","SANGER","565"
"1576","IWP-2","Wnt Inhibitor IWP-2","PORCN","WNT signaling","2155128","GDSC2","727","SANGER","565"
"1799","Ibrutinib","PCI-32765, CRA-032765, PCI-32765-00","BTK","Other, kinases","24821094","GDSC2","724","SANGER","565"
"238","Idelalisib","CAL-101, Zydelig","PI3Kdelta","PI3K/MTOR signaling","11625818","GDSC1","920","MGH","565"
"34","Imatinib","Gleevec, STI-571","ABL, KIT, PDGFR","Other, kinases","5291","GDSC1","407","MGH","565"
"1924","Ipatasertib","GDC0068, GDC 0068, GDC-0068","AKT1, AKT, AKT3","PI3K/MTOR signaling","24788740","GDSC2","752","SANGER","565"
"1088","Irinotecan","Camptosar, (+)-Irinotecan, Irinotecanum, irinotecan hydrochloride","TOP1","DNA replication","60838","GDSC2","801","SANGER","565"
"208","Ispinesib Mesylate","SB-715992","KSP","Mitosis","6450816","GDSC1","917","MGH","565"
"1433","JAK1_3715","SN1042605297","JAK1","Other, kinases","","GDSC1","932","SANGER","565"
"1718","JAK1_8709","SN1049200060, JAK1_8709","JAK1","Other, kinases","","GDSC2","728","SANGER","565"
"1434","JAK3_7406","SN1014281280","JAK3","Other, kinases","","GDSC1","931","SANGER","565"
"1739","JAK_8517","SN1066590414, JAK_8517","JAK1, JAK2","Other, kinases","","GDSC2","728","SANGER","565"
"284","JNJ38877605","","MET","RTK signaling","","GDSC1","923","MGH","565"
"1043","JNK Inhibitor VIII","","JNK","JNK and p38 signaling","11624601","GDSC1","943","SANGER","565"
"157","JNK-9L","KIN001-204, JNK inhibitor 9l","JNK2, JNK3","JNK and p38 signaling","25222038","GDSC1","886","MGH","565"
"163","JQ1","JQ-1, (+)-JQ-1","BRD2, BRD3, BRD4, BRDT","Chromatin other","46907787","GDSC1","886","MGH","565"
"1218","JQ1","JQ-1, (+)-JQ-1","BRD2, BRD3, BRD4, BRDT","Chromatin other","46907787","GDSC1","911","SANGER","565"
"2172","JQ1","JQ-1, (+)-JQ-1","BRD2, BRD3, BRD4, BRDT","Chromatin other","46907787","GDSC2","48","SANGER","565"
"164","JQ12","","HDAC1, HDAC2","Chromatin histone acetylation","none","GDSC1","881","MGH","565"
"256","JW-7-24-1","","LCK","Other, kinases","none","GDSC1","920","MGH","565"
"83","JW-7-52-1","NA","MTOR","PI3K/MTOR signaling","49836027","GDSC1","384","MGH","565"
"289","KIN001-042","","GSK3B","WNT signaling","","GDSC1","923","MGH","565"
"286","KIN001-236","","Angiopoietin-1 receptor","RTK signaling","none","GDSC1","918","MGH","565"
"287","KIN001-244","PDK1 inhibitor 7","PDK1 (PDPK1)","Metabolism","56965967","GDSC1","917","MGH","565"
"290","KIN001-260","Bayer IKKb inhibitor, ACHP","IKKB","Other, kinases","10451420","GDSC1","917","MGH","565"
"291","KIN001-266","","MAP3K8","ERK MAPK signaling","44143370","GDSC1","917","MGH","565"
"345","KIN001-270","CDK9 inhibitor, CDK9-IN-1","CDK9","Cell cycle","66577006","GDSC1","918","MGH","565"
"1855","KRAS (G12C) Inhibitor-12","GTPL8020","KRAS (G12C)","ERK MAPK signaling","73555129","GDSC2","728","SANGER","565"
"1030","KU-55933","KU55933","ATM","Genome integrity","5278396","GDSC1","945","SANGER","565"
"1030","KU-55933","KU55933","ATM","Genome integrity","5278396","GDSC2","49","SANGER","565"
"1185","KU-60019","","ATM","Genome integrity","","GDSC1","939","SANGER","565"
"563","Kobe2602","","RAS effector","RTK signaling","","GDSC1","913","MGH","565"
"439","LCL161","","XIAP, cIAP1, cIAP2","Apoptosis regulation","","GDSC1","910","MGH","565"
"1557","LCL161","","XIAP, IAP1, IAP2","Apoptosis regulation","24737642","GDSC2","727","SANGER","565"
"478","LDN-193189","","BMP","Other","","GDSC1","913","MGH","565"
"192","LFM-A13","DDE-28","BTK","Other, kinases","54676905","GDSC1","878","MGH","565"
"573","LGK974","","PORCN","WNT signaling","","GDSC1","911","MGH","565"
"1598","LGK974","LGK-974","PORCN","WNT signaling","46926973","GDSC2","804","SANGER","565"
"406","LIMK1 inhibitor BMS4","","LIMK1","Cytoskeleton","","GDSC1","925","MGH","565"
"2107","LJI308","","RSK2, RSK1, RSK3","PI3K/MTOR signaling","118704762","GDSC2","746","SANGER","565"
"1852","LY2109761","5XE","TGFB1","Other","11655119","GDSC2","728","SANGER","565"
"119","Lapatinib","Tykerb, Tyverb","EGFR, ERBB2","RTK signaling","208908","GDSC1","396","MGH","565"
"1558","Lapatinib","Tykerb, Tyverb","EGFR, ERBB2","EGFR signaling","208908","GDSC2","757","SANGER","565"
"1578","Leflunomide","Sulol, SU-101, HWA-486, Arava","Pyrimidine synthesis inhibitor","DNA replication","3899","GDSC2","728","SANGER","565"
"1020","Lenalidomide","CDC-501, CC-5013, Revlimid","CRBN","Protein stability and degradation","216326","GDSC1","947","SANGER","565"
"1024","Lestaurtinib","CEP-701, SP-924, SPM-924, A-154475, KT-555","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","126565","GDSC1","943","SANGER","565"
"277","Linifanib","ABT-869, ABT 869","VEGFR1, VEGFR2, VEGFR3, CSF1R, FLT3, KIT","RTK signaling","11485656","GDSC1","920","MGH","565"
"185","Linsitinib","OSI-906, ASP-7487","IGF1R","IGF1R signaling","11640390","GDSC1","874","MGH","565"
"1510","Linsitinib","OSI-906, ASP-7487","IGF1R","IGF1R signaling","11640390","GDSC2","804","SANGER","565"
"194","Luminespib","AUY922, VER-52296,NVP-AUY922,  AUY","HSP90","Protein stability and degradation","10096043","GDSC1","869","MGH","565"
"1559","Luminespib","AUY922, VER-52296,NVP-AUY922,  AUY","HSP90","Protein stability and degradation","10096043","GDSC2","804","SANGER","565"
"1436","MCT1_6447","SN0177231247","MCT1","Cell cycle","","GDSC1","910","SANGER","565"
"1437","MCT4_1422","SN1043999849","MCT4","Other","","GDSC1","931","SANGER","565"
"9","MG-132","LLL cpd, MG 132, MG132","Proteasome, CAPN1","Protein stability and degradation","462382","GDSC1","398","MGH","565"
"1862","MG-132","LLL cpd, MG 132, MG132","Proteasome, CAPN1","Protein stability and degradation","462382","GDSC2","773","SANGER","565"
"446","MIM1","","MCL-1","Apoptosis regulation","","GDSC1","907","MGH","565"
"1996","MIM1","MIM 1, MIM-1","MCL1","Apoptosis regulation","16241412","GDSC2","752","SANGER","565"
"1931","MIRA-1","MIRA 1, MIRA1, NSC19630, NSC-19630, NSC 19630","TP53","p53 pathway","227681","GDSC2","751","SANGER","565"
"1179","MK-1775","AZD1775","WEE1, PLK1","Cell cycle","24856436","GDSC2","770","SANGER","565"
"1053","MK-2206","MK 2206, MK2206","AKT1, AKT2","PI3K/MTOR signaling","46930998","GDSC1","901","SANGER","565"
"1053","MK-2206","MK 2206, MK2206","AKT1, AKT2","PI3K/MTOR signaling","46930998","GDSC2","771","SANGER","565"
"2046","MK-8776","SCH900776","CHEK1, CHEK2, CDK2","Cell cycle","16224745","GDSC2","749","SANGER","565"
"1629","ML323","GTPL7898, AOB2313,","USP1, UAF1","Protein stability and degradation","60167849","GDSC2","728","SANGER","565"
"1854","MN-64","","TNKS1, TNKS2","WNT signaling","2802462","GDSC2","728","SANGER","565"
"294","MPS-1-IN-1","","MPS1","Mitosis","25195352","GDSC1","916","MGH","565"
"292","Masitinib","AB1010, Masivet","KIT, PDGFRA, PDGFRB","RTK signaling","10074640","GDSC1","919","MGH","565"
"410","MetAP2 Inhibitor, A832234","","MetAP2","Other","","GDSC1","909","MGH","565"
"1008","Methotrexate","Abitrexate, Amethopterin, Rheumatrex, Trexall, Folex","Antimetabolite","DNA replication","126941","GDSC1","947","SANGER","565"
"153","Midostaurin","PKC412, benzoylstaurosporine, CGP-41251","PKC, PPK, FLT1, c-FGR, others","Other","several","GDSC1","888","MGH","565"
"1048","Mirin","","MRE11","Genome integrity","none","GDSC1","859","SANGER","565"
"1048","Mirin","","MRE11","Genome integrity","none","GDSC2","728","SANGER","565"
"136","Mitomycin-C","Mytozytrex, NSC-26980, MMC, Mitosol, Mitozytrex","DNA crosslinker","DNA replication","5746","GDSC1","877","MGH","565"
"1810","Mitoxantrone","","","DNA replication","","GDSC2","728","SANGER","565"
"1029","Motesanib","AMG-706, AMG 706, AMG706","VEGFR, RET, KIT, PDGFR","RTK signaling","11667893","GDSC1","941","SANGER","565"
"260","NG-25","NG25","TAK1, MAP4K2","Other, kinases","53340664","GDSC1","918","MGH","565"
"257","NPK76-II-72-1","","PLK3","Cell cycle","none","GDSC1","917","MGH","565"
"269","NSC-207895","XI-006, NSC207895","MDM4","p53 pathway","42640","GDSC1","914","MGH","565"
"147","NSC-87877","NSC 87877","SHP-1 (PTPN6), SHP-2 (PTPN11)","Other","5459322","GDSC1","884","MGH","565"
"461","NSC319726","","P53 Mut specific","p53 pathway","","GDSC1","879","MGH","565"
"1038","NU7441","KU-57788, NU-7432, NU-7741","DNAPK","Genome integrity","11327430","GDSC1","940","SANGER","565"
"1038","NU7441","KU-57788, NU-7432, NU-7741","DNAPK","Genome integrity","11327430","GDSC2","48","SANGER","565"
"1932","NVP-ADW742","NVP ADW742, NVPADW742","IGF1R","IGF1R signaling","9825149","GDSC2","752","SANGER","565"
"295","NVP-BHG712","BHG712","EPHB4","RTK signaling","16747388","GDSC1","918","MGH","565"
"35","NVP-TAE684","NVP-TAE 684, TAE684, TAE-684","ALK","RTK signaling","16038120","GDSC1","404","MGH","565"
"1011","Navitoclax","ABT-263, ABT263, ABT 263","BCL2, BCL-XL, BCL-W","Apoptosis regulation","24978538","GDSC1","942","SANGER","565"
"1011","Navitoclax","ABT-263, ABT263, ABT 263","BCL2, BCL-XL, BCL-W","Apoptosis regulation","24978538","GDSC2","751","SANGER","565"
"1814","Nelarabine","Atriance, Arranon","","DNA replication","","GDSC2","727","SANGER","565"
"1013","Nilotinib","Tasigna, AMN 107","ABL","ABL signaling","644241","GDSC1","947","SANGER","565"
"1013","Nilotinib","Tasigna, AMN 107","ABL","ABL signaling","644241","GDSC2","757","SANGER","565"
"1177","Niraparib","MK-4827, MK4827","PARP1, PARP2","Genome integrity","24958200","GDSC2","728","SANGER","565"
"1047","Nutlin-3a (-)","","MDM2","p53 pathway","11433190","GDSC1","947","SANGER","565"
"1047","Nutlin-3a (-)","","MDM2","p53 pathway","11433190","GDSC2","773","SANGER","565"
"1853","OF-1","","BRPF1B, BRPF2","Chromatin histone acetylation","35397514","GDSC2","728","SANGER","565"
"299","OSI-027","A-1065-5","MTORC1, MTORC2","PI3K/MTOR signaling","44224160","GDSC1","906","MGH","565"
"1594","OSI-027","A-1065-5","MTORC1, MTORC2","PI3K/MTOR signaling","44224160","GDSC2","265","SANGER","565"
"298","OSI-930","OSI 930 OSI930","KIT","RTK signaling","9868037","GDSC1","919","MGH","565"
"167","OSU-03012","AR-12, OSU 03012, OSU03012, PDK1 inhibitor AR-12","PDK1 (PDPK1)","Metabolism","10027278","GDSC1","877","MGH","565"
"1626","OTX015","Birabresib, OTX-015, MK-8628","BRD2, BRD3, BRD4","Chromatin other","9936746","GDSC2","728","SANGER","565"
"182","Obatoclax Mesylate","GX15-070MS, Obatoclax, GX15-070","BCL2, BCL-XL, BCL-W, MCL1","Apoptosis regulation","11404337","GDSC1","869","MGH","565"
"1068","Obatoclax Mesylate","GX15-070MS, Obatoclax, GX15-070","BCL2, BCL-XL, BCL-W, MCL1","Apoptosis regulation","11404337","GDSC2","728","SANGER","565"
"1017","Olaparib","AZD2281, KU0059436,  Lynparza","PARP1, PARP2","Genome integrity","23725625","GDSC1","946","SANGER","565"
"1495","Olaparib","AZD2281, KU0059436,  Lynparza","PARP1, PARP2","Genome integrity","23725625","GDSC1","906","SANGER","565"
"1017","Olaparib","AZD2281, KU0059436,  Lynparza","PARP1, PARP2","Genome integrity","23725625","GDSC2","762","SANGER","565"
"283","Omipalisib","GSK2126458, GSK-2126458, EX-8678, GSK458","PI3K (class 1), MTORC1, MTORC2","PI3K/MTOR signaling","25167777","GDSC1","920","MGH","565"
"1919","Osimertinib","AZD9291, AZD 9291, AZD-9291, Tagrisso, Mereletinib","EGFR","EGFR signaling","71496458","GDSC2","752","SANGER","565"
"1089","Oxaliplatin","Eloxatin","DNA alkylating agent","DNA replication","5310940","GDSC2","802","SANGER","565"
"1806","Oxaliplatin","","DNA alkylating agent","DNA replication","","GDSC2","728","SANGER","565"
"1933","P22077","P 22077, P-22077","USP7, USP47","Protein stability and degradation","46931953","GDSC2","752","SANGER","565"
"175","PAC-1","GTPL5238","Procaspase-3, Procaspase-7","Apoptosis regulation","6753378","GDSC1","865","MGH","565"
"1730","PAK_5339","SN1046290829, PAK_5339","PAK1, PAK2","Cytoskeleton","","GDSC2","727","SANGER","565"
"1459","PARP_0108","SN1044053371","PARP1, PARP2, PARP6","Genome integrity","","GDSC1","930","SANGER","565"
"1460","PARP_9482","SN1031920820","PARP1, PARP2, PARP5a","Genome integrity","","GDSC1","927","SANGER","565"
"1458","PARP_9495","SN1024601395","PARP1, PARP2, PARP7","Genome integrity","","GDSC1","923","SANGER","565"
"1621","PCI-34051","AK298746","HDAC8, HDAC6, HDAC1","Chromatin histone acetylation","24753719","GDSC2","728","SANGER","565"
"1060","PD0325901","PD-0325901, PD 0325901","MEK1, MEK2","ERK MAPK signaling","9826528","GDSC1","932","SANGER","565"
"1060","PD0325901","PD-0325901, PD 0325901","MEK1, MEK2","ERK MAPK signaling","9826528","GDSC2","804","SANGER","565"
"1049","PD173074","PD-173074, PD 173074","FGFR1, FGFR2, FGFR3","RTK signaling","1401","GDSC1","946","SANGER","565"
"1049","PD173074","PD-173074, PD 173074","FGFR1, FGFR2, FGFR3","RTK signaling","1401","GDSC2","758","SANGER","565"
"363","PF-00299804","","EGFR, ERBB2, ERBB4","RTK signaling","","GDSC1","916","MGH","565"
"1129","PF-4708671","PF 4708671, PF4708671","S6K1","PI3K/MTOR signaling","51371303","GDSC1","930","SANGER","565"
"1129","PF-4708671","PF 4708671, PF4708671","S6K1","PI3K/MTOR signaling","51371303","GDSC2","49","SANGER","565"
"158","PF-562271","PF-00562271","FAK, FAK2","Cytoskeleton","11713159","GDSC1","871","MGH","565"
"1219","PFI-1","","BRD4","Chromatin other","71271629","GDSC1","927","SANGER","565"
"1530","PFI-3","BDF00016096","SMARCA2, SMARCA4, PB1","Chromatin other","78243717","GDSC1","846","SANGER","565"
"1620","PFI3","PFI-3, PFI 3, AOB2221","Polybromo 1, SMARCA4, SMARCA2","Chromatin other","78243717","GDSC2","728","SANGER","565"
"6","PHA-665752","PHA665752, PHA 665752","MET","RTK signaling","10461815","GDSC1","407","MGH","565"
"301","PHA-793887","PHA793887, PHA 793887","CDK2, CDK7, CDK5","Cell cycle","46191454","GDSC1","918","MGH","565"
"302","PI-103","PI-103, PI103, PI 103","PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2","Other, kinases","9884685","GDSC1","907","MGH","565"
"1446","PI3Ka_4409","SN1037097676","PI3Kalpha, PI3Kdelta","PI3K/MTOR signaling","","GDSC1","926","SANGER","565"
"303","PIK-93","PIK 93, PIK93","PI3Kgamma","PI3K/MTOR signaling","6852167","GDSC1","917","MGH","565"
"1451","PLK_6522","SN1077317349","PLK1, PLK2, PLK3","Cell cycle","","GDSC1","916","SANGER","565"
"1036","PLX-4720","PLX4720, PLX 4720","BRAF","ERK MAPK signaling","24180719","GDSC1","944","SANGER","565"
"1371","PLX-4720","PLX4720, PLX 4720","BRAF","ERK MAPK signaling","24180719","GDSC1","925","SANGER","565"
"1036","PLX-4720","PLX4720, PLX 4720","BRAF","ERK MAPK signaling","24180719","GDSC2","797","SANGER","565"
"1131","PRIMA-1MET","Prima 1MET, APR-246","TP53 activation","p53 pathway","52918385","GDSC2","728","SANGER","565"
"1631","PRT062607","P505-15, PRT-2607, BIIB-057","SYK","Other, kinases","44462758","GDSC2","728","SANGER","565"
"11","Paclitaxel","BMS-181339-01, Taxol, Onxol, Paxene, Praxel, Abraxane","Microtubule stabiliser","Mitosis","36314","GDSC1","397","MGH","565"
"1080","Paclitaxel","BMS-181339-01, Taxol, Onxol, Paxene, Praxel, Abraxane","Microtubule stabiliser","Mitosis","36314","GDSC2","757","SANGER","565"
"1054","Palbociclib","PD0332991, PD-0332991, PF-00080665-73","CDK4, CDK6","Cell cycle","5330286","GDSC1","901","SANGER","565"
"1054","Palbociclib","PD0332991, PD-0332991, PF-00080665-73","CDK4, CDK6","Cell cycle","5330286","GDSC2","770","SANGER","565"
"438","Panobinostat","Farydak, LBH589","HDAC","Chromatin histone acetylation","","GDSC1","904","MGH","565"
"89","Parthenolide","","HDAC1","Chromatin histone acetylation","7251185","GDSC1","401","MGH","565"
"199","Pazopanib","Votrient","CSF1R, KIT,  PDGFRA, PDGFRB","RTK signaling","10113978","GDSC1","873","MGH","565"
"282","Pelitinib","EKB-569, EKB 569","EGFR","EGFR signaling","6445562","GDSC1","919","MGH","565"
"428","Pemetrexed","","TYMS","DNA replication","","GDSC1","905","MGH","565"
"1529","Pevonedistat","MLN4924, MLN 4924, MLN-4924","NAE","Other","16720766","GDSC1","701","SANGER","565"
"1529","Pevonedistat","MLN4924, MLN 4924, MLN-4924","NAE","Other","16720766","GDSC2","750","SANGER","565"
"196","Phenformin","DBI","Biguanide agent","Other","8249","GDSC1","907","MGH","565"
"1635","Picolinici-acid","Picolinate","Inflammatory related","Other","1018","GDSC2","728","SANGER","565"
"1058","Pictilisib","GDC-0941, GDC0941, RG-7621","PI3K (class 1)","PI3K/MTOR signaling","17755052","GDSC1","934","SANGER","565"
"1527","Pictilisib","GDC-0941, GDC0941, RG-7621","PI3K (class 1)","PI3K/MTOR signaling","17755052","GDSC1","881","SANGER","565"
"1058","Pictilisib","GDC-0941, GDC0941, RG-7621","PI3K (class 1)","PI3K/MTOR signaling","17755052","GDSC2","766","SANGER","565"
"372","Pilaralisib","XL-147","PI3K","PI3K/MTOR signaling","","GDSC1","925","MGH","565"
"1243","Piperlongumine","Piplartine","Induces reactive oxygen species","Other","637858","GDSC1","924","SANGER","565"
"1825","Podophyllotoxin bromide","","","Unclassified","","GDSC2","728","SANGER","565"
"155","Ponatinib","AP24534, AP-24534, KIN001-192, Iclusig","ABL, PDGFRA, VEGFR2, FGFR1, SRC, TIE2, FLT3","Other, kinases","24826799","GDSC1","884","MGH","565"
"2044","Pyridostatin","","G-quadruplex stabiliser","DNA replication","25227847","GDSC2","750","SANGER","565"
"71","Pyrimethamine","Daraprim, Chloridine","Dihydrofolate reductase (DHFR)","Other","4993","GDSC1","399","MGH","565"
"1166","QL-VIII-58","","MTOR, ATR","Other","none","GDSC1","496","SANGER","565"
"331","QL-X-138","","BTK","Other, kinases","none","GDSC1","908","MGH","565"
"329","QL-XI-92","","DDR1","Cytoskeleton","none","GDSC1","920","MGH","565"
"235","QL-XII-47","","BTK, BMX","Other, kinases","none","GDSC1","911","MGH","565"
"1203","QL-XII-61","","BMX, BTK","Other, kinases","none","GDSC1","472","SANGER","565"
"151","QS11","944328-88-5","ARFGAP1","Other","4263900","GDSC1","879","MGH","565"
"254","Quizartinib","AC220, AC 220, AC-220, Asp-2689","FLT3","RTK signaling","24889392","GDSC1","920","MGH","565"
"1453","RAF_9304","SN1034259943","ARAF, BRAF, CRAF","ERK MAPK signaling","","GDSC1","931","SANGER","565"
"1052","RO-3306","","CDK1","Cell cycle","44450571","GDSC1","946","SANGER","565"
"1052","RO-3306","","CDK1","Cell cycle","44450571","GDSC2","49","SANGER","565"
"576","RU-SKI 43","","Shh","Other","","GDSC1","914","MGH","565"
"1625","RVX-208","1044870-39-4, Apabetalone","BRD4","Chromatin other","24871506","GDSC2","727","SANGER","565"
"3","Rapamycin","AY-22989, Sirolimus, WY-090217, Torisel, Rapamune","MTORC1","PI3K/MTOR signaling","5384616","GDSC1","358","MGH","565"
"1084","Rapamycin","AY-22989, Sirolimus, WY-090217, Torisel, Rapamune","MTORC1","PI3K/MTOR signaling","5384616","GDSC2","745","SANGER","565"
"1014","Refametinib","RDEA119, BAY-86-9766, BAY 869766","MEK1, MEK2","ERK MAPK signaling","44182295","GDSC1","927","SANGER","565"
"1526","Refametinib","RDEA119, BAY-86-9766, BAY 869766","MEK1, MEK2","ERK MAPK signaling","44182295","GDSC1","874","SANGER","565"
"1632","Ribociclib","LEE011, NVP-LEE011, LEE011-BBA","CDK4, CDK6","Cell cycle","44631912","GDSC2","47","SANGER","565"
"1175","Rucaparib","PF-01367338, AG-014699, AG-14447, AG-14699","PARP1, PARP2","Genome integrity","9931953","GDSC1","940","SANGER","565"
"206","Ruxolitinib","INCB-18424, Ruxolitinib Phosphate, Jakafi","JAK1, JAK2","Other, kinases","25126798","GDSC1","922","MGH","565"
"1507","Ruxolitinib","INCB-18424, Ruxolitinib Phosphate, Jakafi","JAK1, JAK2","Other, kinases","25126798","GDSC2","728","SANGER","565"
"41","S-Trityl-L-cysteine","NSC 83265, Tritylcysteine","KIF11","Mitosis","76044","GDSC1","398","MGH","565"
"1025","SB216763","SB-216763, SB 216763","GSK3A, GSK3B","WNT signaling","176158","GDSC1","851","SANGER","565"
"1025","SB216763","SB-216763, SB 216763","GSK3A, GSK3B","WNT signaling","176158","GDSC2","96","SANGER","565"
"476","SB505124","SB 505124, SB505124","TGFBR1, ACVR1B, ACVR1C","RTK signaling","","GDSC1","910","MGH","565"
"1194","SB505124","SB 505124, SB505124","TGFBR1, ACVR1B, ACVR1C","RTK signaling","9858940","GDSC1","924","SANGER","565"
"1194","SB505124","SB 505124, SB505124","TGFBR1, ACVR1B, ACVR1C","RTK signaling","9858940","GDSC2","47","SANGER","565"
"304","SB52334","SB-52334, SB 52334","ALK5","Other, kinases","9967941","GDSC1","915","MGH","565"
"1061","SB590885","SB-590885","BRAF","ERK MAPK signaling","11316960","GDSC1","908","SANGER","565"
"1564","SCH772984","CS-1421","ERK1, ERK2","ERK MAPK signaling","24866313","GDSC2","804","SANGER","565"
"1264","SGC0946","","DOT1L","Chromatin histone methylation","56962337","GDSC1","908","SANGER","565"
"1039","SL0101","SL-0101, SL 0101-1","RSK, AURKB, PIM1, PIM3","Other, kinases","10459196","GDSC1","929","SANGER","565"
"1490","SN-38","SN1095903706","TOP1","DNA replication","","GDSC1","924","SANGER","565"
"1494","SN-38","7-Ethyl-10-Hydroxy-Camptothecin, SN 38","TOP1","DNA replication","104842","GDSC1","952","SANGER","565"
"328","SNX-2112","SNX 2112","HSP90","Protein stability and degradation","24772860","GDSC1","907","MGH","565"
"258","STF-62247","STF62247","Autophagy inducer","Other","704473","GDSC1","916","MGH","565"
"285","SU11274","","MET","RTK signaling","","GDSC1","924","MGH","565"
"1849","Sabutoclax","BI-97C1","BCL2,  BCL-XL,  BFL1, MCL1","Apoptosis regulation","46236925","GDSC2","726","SANGER","565"
"111","Salubrinal","EIF-2alpha Inhibitor","EIF2A","Other","5717801","GDSC1","397","MGH","565"
"1549","Sapitinib","AZD8931","EGFR, ERBB2, ERBB3","EGFR signaling","11488320","GDSC2","804","SANGER","565"
"38","Saracatinib","AZD0530, AZD-0530, AZ-10353926","ABL, SRC","Other, kinases","10302451","GDSC1","407","MGH","565"
"1936","Savolitinib","AZD6094, Volitinib, AZD-6094, AZD 6094","MET","RTK signaling","68289010","GDSC2","751","SANGER","565"
"110","Seliciclib","Roscovitine, CYC-202, AL-39256","CDK2, CDK7, CDK9","Cell cycle","160355","GDSC1","395","MGH","565"
"341","Selisistat","EX-527, EX 527","SIRT1","Chromatin histone acetylation","5113032","GDSC1","915","MGH","565"
"1062","Selumetinib","AZD6244, AZD-6244, ARRY-886","MEK1, MEK2","ERK MAPK signaling","10127622","GDSC1","893","SANGER","565"
"1498","Selumetinib","AZD6244, AZD-6244, ARRY-886","MEK1, MEK2","ERK MAPK signaling","10127622","GDSC1","919","SANGER","565"
"1736","Selumetinib","SN1103949345, AZD1480","MEK1, MEK2","ERK MAPK signaling","","GDSC2","728","SANGER","565"
"268","Sepantronium bromide","YM155, YM-155, YM 155","BIRC5","Apoptosis regulation","11178236","GDSC1","878","MGH","565"
"1941","Sepantronium bromide","YM155, YM-155, YM 155","BIRC5","Apoptosis regulation","11178236","GDSC2","752","SANGER","565"
"1133","Serdemetan","JNJ-26854165","MDM2","p53 pathway","11609586","GDSC1","938","SANGER","565"
"170","Shikonin","Anchusin","not defined","Other","5208","GDSC1","880","MGH","565"
"1838","Sinularin","","","Unclassified","","GDSC2","728","SANGER","565"
"30","Sorafenib","Nexavar, 284461-73-0, BAY 43-9006","PDGFR, KIT, VEGFR, RAF","RTK signaling","216239","GDSC1","398","MGH","565"
"1085","Sorafenib","Nexavar, 284461-73-0, BAY 43-9006","PDGFR, KIT, VEGFR, RAF","Other, kinases","216239","GDSC2","757","SANGER","565"
"408","Sphingosine Kinase 1 Inhibitor II","PF-543","Sphingosine Kinase","Other, kinases","","GDSC1","925","MGH","565"
"1034","Staurosporine","","Broad spectrum kinase inhibitor","RTK signaling","several","GDSC2","773","SANGER","565"
"5","Sunitinib","Sutent, Sunitinib Malate, SU-11248","PDGFR, KIT, VEGFR, FLT3, RET, CSF1R","RTK signaling","5329102","GDSC1","398","MGH","565"
"333","T0901317","TO-901317, TO901317","LXR, FXR","Other","447912","GDSC1","913","MGH","565"
"1732","TAF1_5496","SN1050393042, TAF1_5496","TAF1","Other","","GDSC2","727","SANGER","565"
"221","TAK-715","KIN001-201, TAK 715","p38alpha, p38beta","JNK and p38 signaling","9952773","GDSC1","922","MGH","565"
"1461","TANK_1366","SN1032446568","Tankyrase 1/2 (PARP5a, PARP5b)","Genome integrity","","GDSC1","931","SANGER","565"
"94","TGX221","TGX-221, Tgx 221","PI3Kbeta","PI3K/MTOR signaling","9907093","GDSC1","398","MGH","565"
"346","THZ-2-102-1","","CDK7","Cell cycle","none","GDSC1","896","MGH","565"
"344","THZ-2-49","","CDK9","Cell cycle","none","GDSC1","905","MGH","565"
"261","TL-1-85","","TAK","Other, kinases","none","GDSC1","918","MGH","565"
"211","TL-2-105","","not defined","Other","none","GDSC1","921","MGH","565"
"305","TPCA-1","","IKK2","Other, kinases","9903786","GDSC1","918","MGH","565"
"1464","TTK_3146","SN1080714093","TTK","Mitosis","","GDSC1","931","SANGER","565"
"1149","TW 37","TW37, TW-37","BCL2, BCL-XL, MCL1","Apoptosis regulation","11455910","GDSC1","939","SANGER","565"
"366","TWS119","","GSK3","WNT signaling","","GDSC1","925","MGH","565"
